season,week,player_display_name,team_abbr,efficiency,rush_attempts,rush_yards,rush_touchdowns,player_gsis_id
2020,11,Damien Harris,NE,5.692325581395349,11,43,1,00-0035657
2020,11,Miles Sanders,PHI,4.586515151515151,16,66,0,00-0035243
2020,11,Alvin Kamara,NO,4.7828888888888885,13,45,1,00-0033906
2020,11,Kalen Ballage,LAC,5.572045454545454,16,44,0,00-0034799
2020,11,Carlos Hyde,SEA,3.586835443037974,14,79,1,00-0031045
2020,11,Ronald Jones,TB,5.749166666666665,10,24,0,00-0034816
2020,11,Mike Davis,CAR,4.5404687500000005,19,64,1,00-0032063
2020,11,Frank Gore,NYJ,3.511475409836066,15,61,1,00-0023500
2020,11,Ezekiel Elliott,DAL,3.025339805825242,21,103,0,00-0033045
2020,11,Melvin Gordon,DEN,3.4633333333333343,15,84,2,00-0032144
2020,11,Dalvin Cook,MIN,4.228260869565215,27,115,1,00-0033893
2020,11,Kenyan Drake,ARI,5.245862068965517,11,29,1,00-0033118
2020,11,Josh Jacobs,LV,4.196727272727273,17,55,1,00-0035700
2020,11,J.K. Dobbins,BAL,3.6299999999999994,15,70,1,00-0036158
2020,11,James Robinson,JAX,3.4106849315068497,17,73,0,00-0035831
2020,11,Duke Johnson,HOU,8.984666666666667,10,15,0,00-0032257
2020,11,Derrick Henry,TEN,3.973834586466166,28,133,1,00-0032764
2020,11,James Conner,PIT,3.2276404494382014,13,89,0,00-0033553
2020,11,Latavius Murray,NO,3.538979591836734,12,49,0,00-0030513
2020,11,Salvon Ahmed,MIA,4.112558139534883,12,43,0,00-0036020
2020,11,Phillip Lindsay,DEN,4.477439024390244,16,82,0,00-0034109
2020,11,Aaron Jones,GB,4.421463414634147,10,41,1,00-0033293
2020,11,Jonathan Taylor,IND,3.689,22,90,0,00-0036223
2020,11,Clyde Edwards-Helaire,KC,3.3472463768115945,14,69,2,00-0036360
2020,11,Nick Chubb,CLE,3.9467543859649123,20,114,0,00-0034791
2020,12,Nyheim Hines,IND,4.518620689655173,10,29,0,00-0034367
2020,12,Mike Davis,CAR,4.412909090909092,15,55,0,00-0032063
2020,12,Carlos Hyde,SEA,10.687727272727274,15,22,0,00-0031045
2020,12,Jeffery Wilson,SF,4.52025,12,40,0,00-0034115
2020,12,Devin Singletary,BUF,2.966341463414634,11,82,0,00-0035250
2020,12,Kerryon Johnson,DET,3.4210869565217394,11,46,0,00-0034349
2020,12,Jamaal Williams,GB,3.4519178082191773,17,73,1,00-0033948
2020,12,DeAndre Washington,MIA,3.6220408163265305,13,49,0,00-0032940
2020,12,Raheem Mostert,SF,6.304651162790698,16,43,1,00-0031687
2020,12,Aaron Jones,GB,3.2625555555555557,17,90,0,00-0033293
2020,12,Kareem Hunt,CLE,3.054032258064516,10,62,0,00-0033923
2020,12,Dalvin Cook,MIN,4.462459016393443,18,61,0,00-0033893
2020,12,Nick Chubb,CLE,2.822569444444444,19,144,1,00-0034791
2020,12,Derrick Henry,TEN,3.1529775280898877,27,178,3,00-0032764
2020,12,Frank Gore,NYJ,3.4385135135135134,18,74,0,00-0023500
2020,12,Clyde Edwards-Helaire,KC,4.847567567567568,11,37,0,00-0036360
2020,12,James Robinson,JAX,2.953437500000001,22,128,1,00-0035831
2020,12,Adrian Peterson,DET,4.0796363636363635,15,55,2,00-0025394
2020,12,Benny Snell,PIT,4.269499999999999,16,60,0,00-0035217
2020,12,Ezekiel Elliott,DAL,4.1021875,10,32,0,00-0033045
2020,12,Damien Harris,NE,5.841489361702128,14,47,0,00-0035657
2020,12,David Montgomery,CHI,1.9280582524271848,11,103,0,00-0035685
2020,12,Austin Ekeler,LAC,5.454318181818182,14,44,0,00-0033699
2020,12,Melvin Gordon,DEN,6.098387096774194,12,31,0,00-0032144
2020,12,Wayne Gallman,NYG,3.3305319148936174,24,94,1,00-0033950
2020,12,Antonio Gibson,WAS,3.6159130434782614,20,115,3,00-0036328
2020,12,Ito Smith,ATL,2.9467692307692306,12,65,1,00-0034378
2020,12,Latavius Murray,NO,2.6491129032258063,19,124,2,00-0030513
2020,12,Darrell Henderson,LAR,7.245263157894738,10,19,0,00-0035664
2020,12,Peyton Barber,WAS,2.848245614035088,11,57,0,00-0032741
2020,12,Alvin Kamara,NO,3.474629629629629,11,54,0,00-0033906
2020,12,Brian Hill,ATL,3.808181818181818,13,55,0,00-0033567
2020,12,Kenyan Drake,ARI,3.8917948717948727,22,78,2,00-0033118
2020,13,Myles Gaskin,MIA,3.4323333333333323,21,90,0,00-0035311
2020,13,Peyton Barber,WAS,6.969130434782608,14,23,1,00-0032741
2020,13,Jonathan Taylor,IND,2.8605494505494504,13,91,0,00-0036223
2020,13,Derrick Henry,TEN,4.177333333333334,15,60,0,00-0032764
2020,13,Aaron Jones,GB,2.7966923076923074,15,130,1,00-0033293
2020,13,David Montgomery,CHI,3.900972222222223,17,72,2,00-0035685
2020,13,Chris Carson,SEA,3.7424615384615385,13,65,0,00-0033594
2020,13,Le'Veon Bell,KC,4.189500000000001,11,40,0,00-0030496
2020,13,Ezekiel Elliott,DAL,3.6711688311688304,18,77,0,00-0033045
2020,13,Devin Singletary,BUF,4.276393442622951,18,61,0,00-0035250
2020,13,Alvin Kamara,NO,3.3463636363636367,15,88,1,00-0033906
2020,13,Ty Johnson,NYJ,3.9293269230769234,22,104,1,00-0035537
2020,13,J.K. Dobbins,BAL,3.249718309859155,11,71,1,00-0036158
2020,13,James Robinson,JAX,4.319230769230768,18,78,1,00-0035831
2020,13,Dalvin Cook,MIN,4.742500000000001,32,120,0,00-0033893
2020,13,Giovani Bernard,CIN,6.039666666666666,12,30,0,00-0030456
2020,13,Phillip Lindsay,DEN,7.556153846153847,14,26,0,00-0034109
2020,13,Wayne Gallman,NYG,2.46837037037037,16,135,0,00-0033950
2020,13,Kenyan Drake,ARI,3.861224489795919,10,49,1,00-0033118
2020,13,Adrian Peterson,DET,3.7522807017543864,16,57,2,00-0025394
2020,13,Kareem Hunt,CLE,5.633030303030304,14,33,0,00-0033923
2020,13,Miles Sanders,PHI,5.842903225806452,10,31,0,00-0035243
2020,13,David Johnson,HOU,4.005909090909091,10,44,1,00-0032187
2020,13,Melvin Gordon,DEN,2.5076335877862594,15,131,0,00-0032144
2020,13,Nick Chubb,CLE,4.099375,18,80,1,00-0034791
2020,13,Devontae Booker,LV,4.3142000000000005,16,50,0,00-0032972
2020,13,Damien Harris,NE,2.8662500000000004,16,80,0,00-0035657
2020,13,Cam Akers,LAR,4.9352777777777765,21,72,1,00-0036414
2020,13,Sony Michel,NE,4.385428571428572,10,35,0,00-0034845
2020,14,Jeffery Wilson,SF,5.040645161290323,11,31,1,00-0034115
2020,14,Alvin Kamara,NO,3.6366,11,50,1,00-0033906
2020,14,Trayveon Williams,CIN,3.469999999999999,12,49,0,00-0035291
2020,14,Wayne Gallman,NYG,2.932105263157895,12,57,0,00-0033950
2020,14,Jonathan Taylor,IND,2.733,20,150,2,00-0036223
2020,14,Nick Chubb,CLE,3.4139024390243904,17,82,2,00-0034791
2020,14,James Robinson,JAX,3.3337313432835813,12,67,0,00-0035831
2020,14,Ezekiel Elliott,DAL,3.5679166666666666,12,48,0,00-0033045
2020,14,Zack Moss,BUF,4.560930232558141,13,43,0,00-0036251
2020,14,Jamaal Williams,GB,3.5668421052631585,10,38,0,00-0033948
2020,14,Kenyan Drake,ARI,4.4254999999999995,23,80,1,00-0033118
2020,14,Miles Sanders,PHI,2.5042608695652175,14,115,2,00-0035243
2020,14,Tony Pollard,DAL,4.423333333333333,11,39,0,00-0035261
2020,14,Austin Ekeler,LAC,4.135822784810126,15,79,0,00-0033699
2020,14,Dalvin Cook,MIN,3.5939215686274513,22,102,1,00-0033893
2020,14,Samaje Perine,CIN,4.509375,10,32,0,00-0033526
2020,14,Chris Carson,SEA,2.593421052631579,12,76,1,00-0033594
2020,14,DeAndre Washington,MIA,4.459142857142857,13,35,0,00-0032940
2020,14,Jeremy McNichols,TEN,18.429999999999996,11,9,0,00-0033955
2020,14,James Conner,PIT,6.859444444444445,10,18,0,00-0033553
2020,14,Cam Akers,LAR,3.2967836257309937,29,171,0,00-0036414
2020,14,Damien Harris,NE,3.5921999999999996,11,50,0,00-0035657
2020,14,Phillip Lindsay,DEN,6.664166666666667,11,24,0,00-0034109
2020,14,Ito Smith,ATL,3.9669047619047615,11,42,0,00-0034378
2020,14,J.K. Dobbins,BAL,3.81,13,53,1,00-0036158
2020,14,Mike Davis,CAR,3.3862745098039206,11,51,2,00-0032063
2020,14,Josh Jacobs,LV,4.505918367346939,13,49,0,00-0035700
2020,14,Derrick Henry,TEN,2.8402325581395345,26,215,2,00-0032764
2020,14,Ronald Jones,TB,3.4721249999999997,18,80,1,00-0034816
2020,14,David Montgomery,CHI,2.3876106194690263,11,113,1,00-0035685
2020,14,Melvin Gordon,DEN,3.724117647058824,13,68,0,00-0032144
2020,14,Clyde Edwards-Helaire,KC,7.8228125,16,32,0,00-0036360
2020,14,Peyton Barber,WAS,4.398108108108109,12,37,0,00-0032741
2020,14,Carlos Hyde,SEA,4.167424242424242,15,66,0,00-0031045
2020,14,J.D. McKissic,WAS,3.7230882352941173,11,68,0,00-0032602
2020,14,Raheem Mostert,SF,4.382153846153845,14,65,0,00-0031687
2020,14,Aaron Jones,GB,3.7857971014492757,15,69,0,00-0033293
2020,14,Buddy Howell,HOU,3.3207142857142857,11,42,0,00-0034449
2020,15,Aaron Jones,GB,2.761724137931034,20,145,1,00-0033293
2020,15,Dalvin Cook,MIN,3.3570454545454544,24,132,1,00-0033893
2020,15,Sony Michel,NE,2.567027027027027,10,74,0,00-0034845
2020,15,Benny Snell,PIT,3.680833333333333,18,84,1,00-0035217
2020,15,James Robinson,JAX,6.747428571428571,16,35,0,00-0035831
2020,15,J.K. Dobbins,BAL,4.44359375,14,64,1,00-0036158
2020,15,Salvon Ahmed,MIA,2.810409836065575,23,122,1,00-0036020
2020,15,Zack Moss,BUF,3.069012345679013,13,81,0,00-0036251
2020,15,Jeffery Wilson,SF,4.518166666666667,16,60,1,00-0034115
2020,15,Mike Davis,CAR,3.6242372881355935,14,59,0,00-0032063
2020,15,Austin Ekeler,LAC,3.8681666666666663,13,60,0,00-0033699
2020,15,Melvin Gordon,DEN,2.6955737704918032,11,61,2,00-0032144
2020,15,Chris Carson,SEA,4.697301587301586,15,63,0,00-0033594
2020,15,Raheem Mostert,SF,3.5873529411764706,14,68,0,00-0031687
2020,15,Tony Pollard,DAL,3.226666666666666,12,69,2,00-0035261
2020,15,Miles Sanders,PHI,4.28671875,17,64,0,00-0035243
2020,15,Leonard Fournette,TB,4.256530612244898,14,49,2,00-0033856
2020,15,Josh Jacobs,LV,4.489078947368421,26,76,1,00-0035700
2020,15,Phillip Lindsay,DEN,4.343684210526317,11,38,0,00-0034109
2020,15,Chase Edmonds,ARI,3.9953191489361704,11,47,0,00-0034681
2020,15,David Montgomery,CHI,3.7508904109589047,32,146,2,00-0035685
2020,15,D'Andre Swift,DET,4.081044776119404,15,67,2,00-0036275
2020,15,Matt Breida,MIA,2.866860465116279,12,86,0,00-0033308
2020,15,Frank Gore,NYJ,5.112033898305086,23,59,1,00-0023500
2020,15,Le'Veon Bell,KC,4.340322580645162,15,62,0,00-0030496
2020,15,Jonathan Taylor,IND,3.6124096385542166,16,83,1,00-0036223
2020,15,Alvin Kamara,NO,3.3003703703703704,11,54,0,00-0033906
2020,15,Nick Chubb,CLE,4.8378,15,50,1,00-0034791
2020,15,Giovani Bernard,CIN,4.4154216867469875,25,83,1,00-0030456
2020,15,J.D. McKissic,WAS,3.7958823529411765,13,51,0,00-0032602
2020,15,Clyde Edwards-Helaire,KC,3.2450632911392407,14,79,0,00-0036360
2020,15,Derrick Henry,TEN,3.1998639455782305,24,147,1,00-0032764
2020,15,Cam Akers,LAR,4.604920634920637,15,63,0,00-0036414
2020,15,Kenyan Drake,ARI,5.201538461538462,10,26,0,00-0033118
2020,16,Frank Gore,NYJ,3.9791666666666665,14,48,0,00-0023500
2020,16,Mike Davis,CAR,6.7425,14,28,1,00-0032063
2020,16,David Johnson,HOU,1.9920312500000001,12,128,1,00-0032187
2020,16,Antonio Gibson,WAS,2.8516393442622947,10,61,0,00-0036328
2020,16,Samaje Perine,CIN,2.69578947368421,13,95,2,00-0033526
2020,16,Ezekiel Elliott,DAL,3.069238095238095,19,105,0,00-0033045
2020,16,D'Andre Swift,DET,4.005777777777777,10,45,0,00-0036275
2020,16,Devin Singletary,BUF,4.8741666666666665,10,36,0,00-0035250
2020,16,Ito Smith,ATL,3.6421739130434783,10,46,0,00-0034378
2020,16,Jeffery Wilson,SF,2.4395081967213117,22,183,0,00-0034115
2020,16,Austin Ekeler,LAC,3.0744444444444436,10,45,0,00-0033699
2020,16,Zack Moss,BUF,2.897368421052631,12,57,1,00-0036251
2020,16,J.K. Dobbins,BAL,2.886233766233766,11,77,1,00-0036158
2020,16,Darrel Williams,KC,3.313913043478261,10,46,0,00-0034301
2020,16,Latavius Murray,NO,2.93,12,72,0,00-0030513
2020,16,Josh Jacobs,LV,3.0239130434782604,13,69,0,00-0035700
2020,16,Jonathan Taylor,IND,3.853513513513515,18,74,2,00-0036223
2020,16,Melvin Gordon,DEN,3.5853164556962027,16,79,0,00-0032144
2020,16,Darrell Henderson,LAR,3.7459677419354835,12,62,0,00-0035664
2020,16,Ke'Shawn Vaughn,TB,4.124193548387097,15,62,0,00-0036450
2020,16,Myles Gaskin,MIA,2.783448275862069,14,87,0,00-0035311
2020,16,Gus Edwards,BAL,3.408588235294118,15,85,0,00-0034184
2020,16,David Montgomery,CHI,3.754947368421053,23,95,1,00-0035685
2020,16,Sony Michel,NE,2.677101449275362,10,69,0,00-0034845
2020,16,A.J. Dillon,GB,2.8789516129032258,21,124,2,00-0036265
2020,16,Derrick Henry,TEN,4.013979591836735,23,98,0,00-0032764
2020,16,Dare Ogunbowale,JAX,3.264225352112675,14,71,0,00-0033854
2020,16,Giovani Bernard,CIN,4.52523076923077,16,65,0,00-0030456
2020,16,Chris Carson,SEA,4.218985507246376,16,69,0,00-0033594
2020,16,Miles Sanders,PHI,4.631052631578948,15,57,1,00-0035243
2020,16,Nick Chubb,CLE,5.839285714285714,11,28,1,00-0034791
2020,16,Alvin Kamara,NO,2.5703225806451613,22,155,6,00-0033906
2020,16,Aaron Jones,GB,2.756063829787234,10,94,0,00-0033293
2020,16,Dalvin Cook,MIN,4.28972602739726,15,73,1,00-0033893
2020,16,Kenyan Drake,ARI,4.961333333333333,18,45,1,00-0033118
2020,17,Derrick Henry,TEN,3.0463200000000006,34,250,2,00-0032764
2020,17,Ty Montgomery,NO,3.1771428571428566,18,105,0,00-0032200
2020,17,Melvin Gordon,DEN,5.0559139784946225,26,93,1,00-0032144
2020,17,Jeffery Wilson,SF,4.469473684210527,20,76,1,00-0034115
2020,17,Nick Chubb,CLE,2.652037037037037,14,108,1,00-0034791
2020,17,Josh Jacobs,LV,2.6348314606741576,15,89,2,00-0035700
2020,17,Sony Michel,NE,3.619736842105263,16,76,0,00-0034845
2020,17,Kareem Hunt,CLE,4.17027027027027,10,37,0,00-0033923
2020,17,David Johnson,HOU,2.8252380952380953,14,84,1,00-0032187
2020,17,Gus Edwards,BAL,3.1740000000000004,12,60,0,00-0034184
2020,17,Antonio Gibson,WAS,4.4852,19,75,0,00-0036328
2020,17,Cam Akers,LAR,8.386470588235294,21,34,0,00-0036414
2020,17,Ezekiel Elliott,DAL,4.531190476190477,14,42,1,00-0033045
2020,17,Alexander Mattison,MIN,3.5481052631578947,21,95,1,00-0034972
2020,17,Jonathan Taylor,IND,2.3950197628458505,30,253,2,00-0036223
2020,17,J.K. Dobbins,BAL,2.0935625000000004,13,160,2,00-0036158
2020,17,David Montgomery,CHI,4.399130434782609,22,69,1,00-0035685
2020,17,Chris Carson,SEA,5.023636363636363,11,44,0,00-0033594
2020,17,D'Andre Swift,DET,3.8898148148148146,12,54,1,00-0036275
2020,17,Ty Johnson,NYJ,4.097333333333333,11,45,0,00-0035537
2020,17,Josh Adams,NYJ,3.7434042553191484,11,47,1,00-0034457
2020,17,Rodney Smith,CAR,3.4555,10,40,1,00-0035957
2020,17,Wayne Gallman,NYG,2.7364615384615383,11,65,0,00-0033950
2020,17,Dare Ogunbowale,JAX,3.786800000000001,14,50,0,00-0033854
2020,17,Kalen Ballage,LAC,6.425833333333334,13,36,1,00-0034799
2020,17,Ronald Jones,TB,2.7974358974358977,12,78,1,00-0034816
2020,17,Kenyan Drake,ARI,4.317777777777778,10,36,0,00-0033118
2020,17,Darwin Thompson,KC,4.3213333333333335,14,45,1,00-0035148
2020,17,Boston Scott,PHI,4.077846153846154,15,65,0,00-0034414
2020,17,Antonio Williams,BUF,3.2493650793650795,12,63,2,00-0036188
2020,17,Aaron Jones,GB,4.58047619047619,11,42,1,00-0033293
2020,18,Derrick Henry,TEN,6.258249999999999,18,40,0,00-0032764
2020,18,Leonard Fournette,TB,3.2915053763440856,19,93,1,00-0033856
2020,18,James Conner,PIT,4.701621621621621,11,37,1,00-0033553
2020,18,Jonathan Taylor,IND,4.122692307692308,21,78,1,00-0036223
2020,18,Nick Chubb,CLE,4.567499999999999,18,76,0,00-0034791
2020,18,David Montgomery,CHI,5.160967741935484,12,31,0,00-0035685
2020,18,Antonio Gibson,WAS,7.138387096774192,14,31,0,00-0036328
2020,18,Chris Carson,SEA,3.6359740259740256,16,77,0,00-0033594
2020,18,Cam Akers,LAR,3.2469465648854965,28,131,1,00-0036414
2020,18,Alvin Kamara,NO,3.6757575757575762,23,99,1,00-0033906
2020,19,Ronald Jones,TB,3.3933870967741933,13,62,0,00-0034816
2020,19,Leonard Fournette,TB,3.821904761904762,17,63,0,00-0033856
2020,19,Jamaal Williams,GB,2.5441538461538467,12,65,0,00-0033948
2020,19,Nick Chubb,CLE,3.8291304347826083,13,69,0,00-0034791
2020,19,Alvin Kamara,NO,3.5177647058823527,18,85,0,00-0033906
2020,19,Cam Akers,LAR,3.8374444444444444,18,90,1,00-0036414
2020,19,Gus Edwards,BAL,3.560952380952381,10,42,0,00-0034184
2020,19,Aaron Jones,GB,2.4652525252525255,14,99,1,00-0033293
2020,19,J.K. Dobbins,BAL,4.164761904761905,10,42,0,00-0036158
2020,19,Darrel Williams,KC,2.9243589743589737,13,78,0,00-0034301
2020,20,Leonard Fournette,TB,3.754363636363636,12,55,1,00-0033856
2020,20,Darrel Williams,KC,3.8584615384615386,13,52,1,00-0034301
2020,20,Ronald Jones,TB,7.995625000000001,10,16,0,00-0034816
2020,22,Leonard Fournette,TB,3.088651685393259,16,89,1,00-0033856
2020,22,Ronald Jones,TB,3.3513114754098354,12,61,0,00-0034816
2021,0,Javonte Williams,DEN,4.2121705426356595,203,903,4,00-0036997
2021,0,Mike Davis,ATL,4.5353677932405585,138,503,3,00-0032063
2021,0,Alex Collins,SEA,3.927956204379561,108,411,2,00-0032426
2021,0,Aaron Jones,GB,3.7979599499374213,171,799,4,00-0033293
2021,0,Ezekiel Elliott,DAL,3.71306387225549,237,1002,10,00-0033045
2021,0,Austin Ekeler,LAC,3.6294840834248077,206,911,12,00-0033699
2021,0,Devontae Booker,NYG,3.422715008431704,145,593,2,00-0032972
2021,0,Myles Gaskin,MIA,3.9664869281045743,173,612,3,00-0035311
2021,0,Tony Pollard,DAL,3.3145757997218364,130,719,2,00-0035261
2021,0,Cordarrelle Patterson,ATL,4.362524271844659,153,618,6,00-0030578
2021,0,Elijah Mitchell,SF,3.742616822429906,207,963,5,00-0036567
2021,0,Najee Harris,,3.968866666666666,307,1200,7,00-0036893
2021,0,Ronald Jones,TB,3.811355140186917,101,428,4,00-0034816
2021,0,Damien Harris,NE,3.5848762109795484,202,929,15,00-0035657
2021,0,Alvin Kamara,,4.516380846325165,240,898,4,00-0033906
2021,0,Rashaad Penny,SEA,2.8652336448598117,119,749,6,00-0034750
2021,0,Josh Jacobs,LV,4.022660550458716,217,872,9,00-0035700
2021,0,Dalvin Cook,,3.9724245038826598,249,1159,6,00-0033893
2021,0,A.J. Dillon,GB,3.523997509339975,187,803,5,00-0036265
2021,0,Mark Ingram,NO,4.40691335740072,160,554,2,00-0027966
2021,0,Zack Moss,BUF,4.0435072463768105,96,345,4,00-0036251
2021,0,Devin Singletary,BUF,3.7147586206896563,188,870,7,00-0035250
2021,0,Rhamondre Stevenson,NE,3.585165016501649,133,606,5,00-0036875
2021,0,Saquon Barkley,NYG,4.039055649241148,162,593,2,00-0034844
2021,0,Melvin Gordon,DEN,3.819193899782136,203,918,8,00-0032144
2021,0,Jamaal Williams,DET,3.7477703826955056,153,601,3,00-0033948
2021,0,Joe Mixon,,4.224381742738588,292,1205,13,00-0033897
2021,0,Nick Chubb,,3.5871247021445587,228,1259,8,00-0034791
2021,0,David Montgomery,CHI,3.9526737338044757,225,849,7,00-0035685
2021,0,Leonard Fournette,TB,3.664938423645319,180,812,8,00-0033856
2021,0,Jonathan Taylor,,3.1731584759801215,332,1811,18,00-0036223
2021,0,James Robinson,JAX,3.5553324641460224,164,767,8,00-0035831
2021,0,Michael Carter,NYJ,4.0220813771518,147,639,4,00-0036924
2021,0,Sony Michel,LAR,3.9100591715976316,208,845,4,00-0034845
2021,0,Chase Edmonds,ARI,3.3763006756756773,116,592,2,00-0034681
2021,0,Khalil Herbert,CHI,3.9333025404157027,103,433,2,00-0036906
2021,0,Devonta Freeman,BAL,3.843038194444444,133,576,5,00-0031285
2021,0,D'Ernest Johnson,CLE,3.597041198501872,100,534,3,00-0035628
2021,0,Alexander Mattison,MIN,4.517881873727087,134,491,3,00-0034972
2021,0,D'Andre Swift,DET,4.112901134521881,151,617,5,00-0036275
2021,0,Darrel Williams,KC,3.869354838709678,144,558,6,00-0034301
2021,0,Chuba Hubbard,CAR,4.474460784313726,172,612,5,00-0036555
2021,0,Rex Burkhead,HOU,4.0285480093676815,122,427,3,00-0030288
2021,0,Clyde Edwards-Helaire,KC,3.7728433268858805,119,517,4,00-0036360
2021,0,James Conner,,4.059215425531914,202,752,15,00-0033553
2021,0,Latavius Murray,BAL,3.5747105788423164,119,501,6,00-0030513
2021,0,Derrick Henry,TEN,3.8752721451440775,219,937,10,00-0032764
2021,0,Antonio Gibson,WAS,4.005515911282547,258,1037,7,00-0036328
2021,0,Darrell Henderson,LAR,3.7139389534883716,149,688,5,00-0035664
2021,0,Miles Sanders,PHI,3.3504376657824926,137,754,0,00-0035243
2021,0,Christian McCaffrey,CAR,3.9205882352941184,99,442,1,00-0033280
2021,0,D'Onta Foreman,TEN,3.8586219081272093,133,566,3,00-0033925
2021,1,Nick Chubb,CLE,3.565421686746988,15,83,2,00-0034791
2021,1,D'Andre Swift,DET,4.156153846153847,11,39,0,00-0036275
2021,1,Javonte Williams,DEN,5.351999999999999,14,45,0,00-0036997
2021,1,Dalvin Cook,MIN,5.962786885245902,20,61,1,00-0033893
2021,1,Alvin Kamara,NO,3.872530120481928,20,83,0,00-0033906
2021,1,Derrick Henry,TEN,4.311034482758621,17,58,0,00-0032764
2021,1,Tony Jones,NO,3.3021999999999996,11,50,0,00-0035860
2021,1,Miles Sanders,PHI,4.0490540540540545,15,74,0,00-0035243
2021,1,David Montgomery,CHI,2.4923148148148146,16,108,1,00-0035685
2021,1,Austin Ekeler,LAC,4.3931578947368415,15,57,1,00-0033699
2021,1,Devin Singletary,BUF,2.7966666666666673,11,72,0,00-0035250
2021,1,James Conner,ARI,4.779811320754717,16,53,0,00-0033553
2021,1,Mike Davis,ATL,4.334081632653061,15,49,0,00-0032063
2021,1,Clyde Edwards-Helaire,KC,4.545813953488372,14,43,0,00-0036360
2021,1,Melvin Gordon,DEN,2.6096039603960395,11,101,1,00-0032144
2021,1,Darrell Henderson,LAR,3.6012857142857153,16,70,1,00-0035664
2021,1,Latavius Murray,BAL,4.733214285714287,10,28,1,00-0030513
2021,1,Saquon Barkley,NYG,6.151153846153846,10,26,0,00-0034844
2021,1,Ezekiel Elliott,DAL,5.683636363636364,11,33,0,00-0033045
2021,1,Najee Harris,PIT,5.539555555555557,16,45,0,00-0036893
2021,1,Damien Harris,NE,4.068600000000001,23,100,0,00-0035657
2021,1,Mark Ingram,HOU,4.374235294117646,26,85,1,00-0027966
2021,1,Chase Edmonds,ARI,3.5163492063492066,12,63,0,00-0034681
2021,1,Chris Carson,SEA,3.848791208791209,16,91,0,00-0033594
2021,1,Joe Mixon,CIN,4.557637795275592,29,127,1,00-0033897
2021,1,Christian McCaffrey,CAR,3.7031632653061233,21,98,0,00-0033280
2021,1,Josh Jacobs,LV,4.853823529411765,10,34,2,00-0035700
2021,1,Jonathan Taylor,IND,4.380714285714286,17,56,0,00-0036223
2021,1,Elijah Mitchell,SF,3.3992307692307695,19,104,1,00-0036567
2021,1,Antonio Gibson,WAS,3.665666666666667,20,90,0,00-0036328
2021,2,Damien Harris,NE,3.806935483870968,16,62,1,00-0035657
2021,2,Antonio Gibson,WAS,3.4078260869565224,13,69,0,00-0036328
2021,2,Joe Mixon,CIN,4.127971014492753,20,69,0,00-0033897
2021,2,Nick Chubb,CLE,2.5580000000000007,11,95,1,00-0034791
2021,2,Javonte Williams,DEN,3.77984375,13,64,0,00-0036997
2021,2,Dalvin Cook,MIN,3.3732061068702284,22,131,0,00-0033893
2021,2,Leonard Fournette,TB,3.700384615384615,11,52,0,00-0033856
2021,2,Christian McCaffrey,CAR,5.170138888888889,24,72,1,00-0033280
2021,2,Aaron Jones,GB,4.416865671641791,17,67,1,00-0033293
2021,2,Chris Carson,SEA,6.25483870967742,13,31,2,00-0033594
2021,2,Ezekiel Elliott,DAL,3.574647887323944,16,71,1,00-0033045
2021,2,James Robinson,JAX,3.6429787234042545,11,47,0,00-0035831
2021,2,David Montgomery,CHI,4.308524590163934,20,61,0,00-0035685
2021,2,Sony Michel,LAR,3.38195652173913,10,46,0,00-0034845
2021,2,Michael Carter,NYJ,3.8427118644067795,11,59,0,00-0036924
2021,2,Jonathan Taylor,IND,4.285686274509804,15,51,0,00-0036223
2021,2,Devin Singletary,BUF,2.8134146341463415,13,82,1,00-0035250
2021,2,Peyton Barber,LV,5.569062500000001,13,32,0,00-0032741
2021,2,Ty'Son Williams,BAL,3.3393506493506493,13,77,0,00-0036457
2021,2,Clyde Edwards-Helaire,KC,4.934782608695652,13,46,0,00-0036360
2021,2,Tony Pollard,DAL,2.588899082568807,13,109,1,00-0035261
2021,2,Najee Harris,PIT,5.010263157894736,10,38,0,00-0036893
2021,2,Miles Sanders,PHI,3.3465454545454545,13,55,0,00-0035243
2021,2,Melvin Gordon,DEN,5.900322580645162,13,31,0,00-0032144
2021,2,Derrick Henry,TEN,3.3670879120879116,35,182,3,00-0032764
2021,2,Saquon Barkley,NYG,3.3664912280701746,13,57,0,00-0034844
2021,2,Mark Ingram,HOU,4.756341463414634,14,41,0,00-0027966
2021,2,Darrell Henderson,LAR,4.324150943396226,13,53,1,00-0035664
2021,2,Elijah Mitchell,SF,5.3169047619047625,17,42,0,00-0036567
2021,2,Kareem Hunt,CLE,5.023529411764706,13,51,0,00-0033923
2021,2,Ty Johnson,NYJ,3.9372000000000003,12,50,0,00-0035537
2021,3,Austin Ekeler,LAC,3.4769090909090905,11,55,0,00-0033699
2021,3,Chase Edmonds,ARI,6.268076923076922,11,26,0,00-0034681
2021,3,Nick Chubb,CLE,4.62297619047619,22,84,0,00-0034791
2021,3,Chris Carson,SEA,2.883375,12,80,1,00-0033594
2021,3,Antonio Gibson,WAS,6.0438709677419356,12,31,0,00-0036328
2021,3,Peyton Barber,LV,3.0272972972972965,23,111,1,00-0032741
2021,3,Alvin Kamara,NO,4.151348314606743,24,89,0,00-0033906
2021,3,Ezekiel Elliott,DAL,2.6794736842105267,17,95,2,00-0033045
